ID	B_cells_naive_CIBERSORT	B_cells_memory_CIBERSORT	Plasma_cells_CIBERSORT	T_cells_CD8_CIBERSORT	T_cells_CD4_naive_CIBERSORT	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_activated_CIBERSORT	T_cells_follicular_helper_CIBERSORT	T_cells_regulatory_(Tregs)_CIBERSORT	T_cells_gamma_delta_CIBERSORT	NK_cells_resting_CIBERSORT	NK_cells_activated_CIBERSORT	Monocytes_CIBERSORT	Macrophages_M0_CIBERSORT	Macrophages_M1_CIBERSORT	Macrophages_M2_CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_activated_CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_activated_CIBERSORT	Eosinophils_CIBERSORT	Neutrophils_CIBERSORT	P-value_CIBERSORT	Correlation_CIBERSORT	RMSE_CIBERSORT
GSM2449782	0.0139971511829528	0.00197794957990642	0.00528561186869187	0.216734081428133	0.128269811532171	0	0.0407235454071117	0	0	0.109022565487855	0.208256975357344	0	0.0845590432011053	0	0.00107875228470767	0.000219736776032346	0	0.00421997822823426	0.0125317233519789	0	0	0.173123074313776	0	0.772150648942409	0.663986109158209
GSM2449783	0.0064674513014298	0	0.00404405830951504	0.0333030394257985	0.0724879343429221	0	0.0320583365860606	0	0	0	0.0905542244615872	0	0.184271105083633	0.00523453262453781	0	0	0	0	0.00675306423181124	0	0	0.564826253632704	0	0.888106338772325	0.473530711802405
GSM2449784	0.0369942539312332	0	0	0.0470540009280819	0.14305080591351	0.0368562508004003	0.034805880915709	0	0	0	0.0894526159856349	0	0.110366225824655	0	0	0	0	0.00132692112786778	0.0133863929313515	0	0	0.486706651641555	0	0.840139806461755	0.565490304097478
GSM2449785	0	0.00255581707505824	0.00995106975032909	0.10632017854826	0.0576896266937923	0	0.05441719208071	0	0	0.0201072572796923	0.24370947757175	0	0.16507495471591	0.00270835867102336	0	0	0	0.00158457033147239	0.0042092111462232	0	0	0.331672286135779	0	0.813115970877697	0.616380703682624
GSM2449786	0.0319247279143097	0	0	0.0520671890168542	0.161470434726186	0	0.032621641135154	0	0.0161149687646067	0.00993188981778481	0.122901842571129	0	0.207327541112367	0	0.000885748383932478	0	0.00150443364214647	0.00850449652502346	0	0	0	0.354745086390506	0	0.825272054209698	0.60710249581692
GSM2449789	0.00740917816713299	0.00470398885180018	0.0026922801440674	0.104808722836555	0	0	0.0403853228482552	0	0	0.0524289148139784	0.111508023923243	0	0.140388982442032	0.00313863915881948	0	0	0	0	0	0	0	0.532535946814117	0	0.84956932541087	0.539452328454637
GSM2449790	0.0184125562998273	0	0.000132289442218993	0.0671297645830325	0.0723164111327779	0	0.0365238693820523	0	0	0	0.162369676626255	0	0.201814635078735	0	0	0	0	0.00242958818877061	0.00834288257964605	0	0	0.430528326686685	0	0.838045793762776	0.572028973725578
GSM2449791	0.0228677804725068	0	0	0.127553797479716	0.0729787558856138	0	0.0555230248685454	0	0	0.00794515952867292	0.136370609528892	0	0.139910736984913	0	0	0.000831094779479936	0	0.000227036856938915	0.0273855727580347	0	0	0.408406430856686	0	0.846174860204949	0.576057033577844
GSM2449792	0	0.027861923443351	0	0.116089006413919	0.22454593587444	0	0.05551319969555	0	0	0.0571878826663364	0.125080929941066	0	0.174839848822877	0	3.813331425289e-06	0	0	0.00632423853254204	0.00793501147873882	0	0	0.204618209799755	0	0.798479543893283	0.660593509912388
GSM2449793	0.0181371778168518	0	0.0047920836018335	0.0821923624613441	0.05075245664469	0	0.0428518547613618	0	0.00155496546938028	0	0.127717807498057	0	0.21188089806591	0.0134194566792563	0	0	0	0.000691984660168299	0	0	0	0.446008952341147	0	0.827108903394738	0.58122894621363
GSM2449794	0.0211400878206978	0.0137018096409521	0	0.0800309561664699	0.148157914075111	0	0.0418876280231891	0	0.000984911320611599	0	0.205703368928615	0	0.105731024645933	0	0	0	0	0.001334509762186	0.0108896590754268	0	0.00117085783608952	0.369267272704718	0	0.82023407186229	0.611247379860962
GSM2449795	0.0215656509941639	0.00076890479629436	0	0.0796662556175632	0.140362352261548	0	0.0444993304080236	0	0.00927261236241216	0	0.136938028044387	0	0.206392299166374	0	0	0.00663047471578589	0	0.00097243426444753	0.012523696404623	0	0.0168825488920589	0.323525412072319	0	0.816025097628842	0.624721173090852
GSM2449796	0.0146780995144828	0	0	0.0473288584263776	0.0931247847682972	0	0.0413498621429395	0	0	0	0.162635999936259	0	0.101161800963255	0.0165593365885451	0	0	0	0.000258153972860827	0	0	0	0.522903103686984	0	0.863749249381264	0.524749472799842
GSM2449797	0.0290537721893496	0	0.00117594375705558	0.0617495144320592	0.116539629996182	0	0.031159256168797	0	0	0	0.0799161760651814	0	0.197966018988396	0.00553845226322587	0	0	0	0.00110688469449891	0.00686103549286426	0	0	0.46893331595239	0	0.853399057948585	0.545984978636891
GSM2449798	0.0116744857112047	0	0.000793675806511061	0.0865007981611022	0.0593619976648132	0	0.0136652580922056	0	0.00480091101990288	0	0.0863388366539846	0	0.162432325260678	0.0076640452153918	0	0	0	0.00125797073018328	0.00637464647361419	0	0	0.559135049210409	0	0.862566349526847	0.516210920728092
GSM2449799	0.00978872708279565	0.00402807568576698	0.00261434373294941	0.0916175303748756	0.14294438534009	0	0.0330917303922265	0	0.0244492045359139	0	0.2079907373702	0	0.128317597314257	0	0	0	0	0.00259360383291437	0.00135370832490771	0	0	0.351210356013103	0	0.800926791514641	0.63053290817206
GSM2449800	0.0417597452386428	0	0	0.162687973992354	0.0654385989304135	0	0.0634095318217758	0	0	0.0586367122856293	0.228468373546196	0	0.120227788920825	0	0	0	0	0.0028276205435552	0.0113533878637479	0	0	0.245190266856861	0	0.81140748703962	0.632882452525988
GSM2449801	0	0	0.00644717131577824	0.119249125721596	0.0308984902669059	0	0.0340988933206495	0	0	0.0501398228140617	0.100251959683102	0	0.173713312838128	0	0	0	0.000293174129708101	0.00116323858111976	0	0	0	0.483744811328951	0	0.844581987227417	0.55311488306054
GSM2449802	0.0205972357733595	0	0	0.0619713980333671	0.0690701226538828	0	0.0275719973706397	0	0.00169978521542263	0	0.136445938599589	0	0.0792425949384864	0	0	0	0	0.00174144974674737	0.0137699977965589	0	0	0.587889479871947	0	0.864051215902484	0.514242895398566
GSM2449803	0.0189607697508467	0	0.00215804728520604	0.173998782623781	0.120937648610289	0	0.0416583616205696	0	0.0110033790576967	0	0.144613406087667	0	0.143500334380891	0	0.00183432227731083	0	0.00584194646173058	0.00964807709253378	0	0.00049522887525744	0	0.325349695876221	0	0.787911139361249	0.649881583691993
GSM2449804	0.0599159841943655	0	0	0.212906195478734	0.14592159171763	0	0.0341922430007318	0	0.00444958234859341	0.000727886407054879	0.116700726113478	0	0.136391722829381	0	0	0	0	0.00194432673654471	0	0	0	0.286849741173486	0	0.809736633177205	0.637526260409467
GSM2449805	0.0328725208075927	0	0.00538638267014125	0.1390365020564	0.00151676073673513	0	0.0721714943519045	0	0	0	0.165643447026158	0	0.115007994407802	0.0195264003244376	0	0	0	0	0	0	0	0.448838497618828	0	0.83854208364633	0.573511423678527
GSM2449806	0	0.0214410049262133	0.0166202348314186	0.0324456862430387	0.132935306762891	0	0.0448514703558895	0	0.00137630024886283	0.00325778291787635	0.12693554915004	0	0.238431044687063	0	0.000231420223162506	0	0	0.00783279974370727	0.0135192259924244	0	0	0.360122173917413	0	0.788531969653444	0.641098760324561
GSM2449807	0.0234115717476931	0.0107183558493666	0	0.162284838620302	0.0480380305904427	0	0.0267848814621055	0	0	0	0.247063897674037	0	0.176524507895281	0	0	0	0	1.09625793989579e-05	0.00416701730841814	0	0	0.300995936272956	0	0.82994813728758	0.604564340364175
GSM2449808	0.0200977158817338	0	0	0.0756460312502415	0.129266914816799	0	0.058953477328929	0	0.00198591651160931	0	0.14089482280163	0	0.107086520921644	0.0318400224403727	0.000347345043395208	0	0	0.00269804340854097	0.00217154072199954	0	0	0.429011648873105	0	0.841356984400135	0.577682731723499
GSM2449809	0.0424760794831209	0	0.000821861988233914	0.15461533038728	0.096871037034094	0	0.0699501992822554	0	0.0259530450805351	0	0.23484674754043	0	0.129704732439097	0	0.00321679251130234	0	0.00843131673684353	0.00315231042969106	0	0	0	0.229960547087117	0	0.780510422464558	0.667624169189788
GSM2449810	0.00617489623656254	0	0.0077140909141063	0.124255385994989	0.00823085323362818	0	0.0553525722308748	0	0	0.0313267661481887	0.147740114197517	0	0.146945340136988	0.007629323161663	0	0	0	0.00153144251572291	0.00859012954256334	0	0	0.454509085687195	0	0.831918096035596	0.576686030732561
GSM2449811	0.0221911295826363	0.0210946135109432	0.00188688049552526	0.0829056745001621	0.138922345851418	0	0.0760418094914846	0	0	0	0.187625622894752	0	0.144895837901118	0	0	0	0	0.00573627031493408	0.00304810339593631	0	0	0.31565171206109	0	0.804383379436674	0.639635990660388
GSM2449812	0.00900914945686094	0.0388803051478339	0	0.0413489365596025	0.216342625508061	0.00590868157021118	0.0655133249311509	0	0	0.109700005497582	0.135068577857082	0	0.115824375069667	0	0.000383656874098509	0.000842347535858687	0	0.000594198279539644	0.0223656036631634	0	0.00620680859453363	0.232011403454755	0	0.784108775880974	0.671689118189937
GSM2449813	0.025709882864043	0.00418599016117118	0	0.108056653370771	0.113801818037168	0	0.0547869066630636	0	0.0017896661532594	0	0.153875357095055	0	0.157403027803856	0	0	0.00327349700398722	0	0.00368928961837581	0.00878815864505086	0	0.0289105602243405	0.33572919235986	0	0.809055622991186	0.630811635238001
GSM2449814	0.0134578527579825	0.0169998607018486	0.00130406843880552	0.0708792711339096	0.132003781718613	0	0.0674903604535988	0	0	0.0829646303677131	0.146370347358297	0	0.157768241067383	0	0.0120866986540121	0	0	0.0104202386786686	0.00308810299760048	0	0	0.285166545671568	0	0.752887673961027	0.686601464511622
GSM2449815	0.00332258016821357	0	0.00516592700284844	0.0351733202185433	0.0497091727120509	0	0.0218189562780371	0	0.00226240884684125	0	0.115394162679609	0	0.325345185758162	0.00405804275468221	0	0	0	0.000676081854943578	0.0117087456193829	0	0	0.425365416106685	0	0.859178312779036	0.534615905015967
GSM2449816	0.0292891914084203	0.00463438182844103	0	0.248899839567521	0.213266311565301	0	0.0381261015617022	0	0.00913509391700064	0	0.205700777835229	0	0.0870792166924793	0	0	0.00105081443797608	0	0.0050380100940775	0.00575403656640198	0	0.00377018365578856	0.148256040869661	0	0.757785209431824	0.682293719259967
GSM2449817	0.0105594909582678	0	0.000804084124888894	0.143506783365641	0.121819656337783	0	0.0407542015244311	0	0	0	0.232511795719391	0	0.155038774851433	0	0	0.00132964415779733	0	0.00345386494181498	0.00935565737657659	0	0	0.280866046641974	0	0.807933475238957	0.633028101594909
GSM2449818	0.0171545737579158	0	0	0.1939308979542	0.0673353952081933	0	0.0677624906020197	0	0	0.084069098252426	0.180944189872904	0	0.0549110408607241	0	0	0.000777004183918621	0	0.00190222602895345	0	0	0.0012326442317597	0.329980439046985	0	0.82727181446093	0.602712714372333
GSM2449819	0.0140271909870736	0	0.00184954105183139	0.207173141397274	0.0737460383172341	0	0.0528106158775724	0	0	0.0411142637604151	0.191482107241152	0	0.208383283589007	0	0	0	0	0.000940762440335609	0	0	0	0.208473055338105	0	0.808150603046092	0.639941150548233
GSM2449820	0.00599675307421604	0	0.00751033462065154	0.0749275804454192	0.0742485214651351	0	0.0877235680702137	0	0	0	0.172170019524813	0	0.140095092431088	0	0.00502986210513633	0	0.00470948821240888	0.0112413169713183	0	0.00125866766668949	0	0.415088795412911	0	0.833141190827976	0.587932207816677
GSM2449821	0.00449997885823762	0.0171835589825933	0.0148035246447249	0.0594038506468817	0.13738183261618	0	0.0459402969210421	0	0	0.00410353475045518	0.160188013129874	0	0.12523178053001	0	0	0	0	0.00712845907932031	0.00889008989177255	0	0	0.415245079948908	0	0.842268508830593	0.579991995728486
GSM2449822	0	0.0113870961898028	0.00859877559400848	0.0762154623359178	0.0705073191944262	0	0.038264467331478	0	0	0	0.123975526232763	0	0.240081786415611	0	0	0	0	0.00667195191389758	0.00646348605655451	0	0	0.417834128735541	0	0.836837737131168	0.574819795534364
GSM2449823	0.0215554536480323	0.00890816903745052	0	0.17654089026499	0.0931735305746573	0	0.0688736720502942	0	0	0	0.15935365929142	0	0.141773204192898	0	0	0	0	0	0.0065393262686568	0	0	0.323282094671601	0	0.826442676057023	0.615040788834169
GSM2449824	0.0134890497981689	0.00162593512545218	0.000693318538709312	0.0598983380333152	0.164764084932523	0	0.0450942027993827	0	0	0.0341527299203525	0.10191637307849	0	0.105730955345601	0	0	0	0	0.0056685593100672	0.0111866708420494	0	0	0.455779782275889	0	0.830102379366019	0.583318608097021
GSM2449825	0.0231037647804422	0	0	0.254131979417546	0.113216135692019	0	0.0672367483952697	0	0	0	0.139632645292777	0	0.0988206474365599	0	0	0	0	0.00302006875177218	0.00259800793225761	0	0.0108020047402232	0.287437997561133	0	0.798944445063545	0.644674653933418
GSM2449826	0.00607429948060649	0.00176870750751711	0.000401047324371181	0.102718663803192	0.104425412783558	0	0.0530969277413149	0	0	0	0.146513904041611	0	0.18180407012428	0	0	0	0	0.0023591979233974	0.0124675736849132	0	0.000343797921897429	0.38802639766334	0	0.825723660453992	0.598656734320191
GSM2449827	0.0632317771524951	0	0	0.164293218551892	0.17097108169918	0	0.0218392331820954	0	0.0046430239753842	0.0303568762240886	0.0739373696545448	0	0.156123138534879	0	0	0.00095771870068839	0	0.00533431317100132	0.0061247659636629	0	0	0.302187483190088	0	0.808388496490287	0.637174360127133
GSM2449828	0.0131226760970394	0.0102683253196763	0.00216785172755322	0.113070102016172	0.0983386538539052	0	0.0618040383577792	0	0	0.0856162634990426	0.119866844449765	0	0.153857577308353	0	0	0	0	0.00183477209385943	0.00465187544830224	0	0	0.335401019828553	0	0.830481724903401	0.606073855307032
GSM2449829	0	0	0.00237449571272833	0.100250870480377	0.0598970872832428	0	0.0332968645147791	0	0	0	0.120152600557199	0	0.115285439409508	0	0	0	0	0	0.0160913716509377	0	0	0.552651270391228	0	0.816819970341525	0.582445716586037
GSM2449830	0.0123865180360785	0	0.000441998460221238	0.14504481392188	0.136434814422951	0	0.0427347832233648	0	0	0	0.157916699164604	0	0.108922564189804	0	0	0	0	0.0033828389331388	0.00407757410423257	0	0	0.388657395543725	0	0.828709423454689	0.597315285791445
GSM2449831	0	0.0201887751915608	0.0212344008014265	0.216019649709393	0.0709012110898853	0	0.0538868078731617	0	0	0	0.119973833949306	0	0.223951883236398	0	0	0	0	0.00541410632481667	0.00645555306667006	0	0	0.261973778757381	0	0.759411000060114	0.684197254588676
GSM2449832	0.0111293567222062	0.0303662024403808	0.00362251081689004	0.184130296045829	0.121545146985979	0	0.0475534404763418	0	0	0.0764141639567501	0.121129333018357	0	0.144876212104497	0	0	0	0	0.00618352040833481	0	0	0	0.253049817024434	0	0.754100180898437	0.686860742160985
GSM2449833	0.0479589619745323	0	0	0.100804278288346	0.0997273479272135	0	0.0496741677796604	0	0	0	0.134446425845508	0	0.107862691561972	0	0	0	0	0.00271050469236377	0.00812350341721965	0	0	0.448692118513184	0	0.849599842798953	0.563828263444746
GSM2449834	0.00335416905244541	0.00198635726162331	0.00671303050850578	0.206698611391897	0.0211707317391445	0	0.101939372605833	0	0	0.122508945986341	0.123665257768666	0	0.173856953160568	0	0	0	0	0.00428698516133157	0.0063632189535067	0	0	0.227456366410137	0	0.794623127075773	0.651843792443591
GSM2449835	0.0101656629816276	0	0.0122222653993913	0.111614378577785	0.0684660681448662	0	0.0851162936520983	0	0	0.00806010574034261	0.207688602606981	0	0.140275020597233	0	0	0	0	0.00450553981302859	0.00355111358974484	0	0	0.348334948896902	0	0.826050223639294	0.607758055329101
GSM2449836	0.0198991858447552	0	0	0.0637910313823681	0.109892068386566	0	0.0320701959074072	0	0.00403587175684635	0	0.131774572755872	0	0.188102623978088	0	0	0	0	0.00279167602059352	0.000306689621688513	0	0	0.447336084345816	0	0.840968906083547	0.56638709714611
GSM2449837	0.00499567241266427	9.04041675771539e-05	0.00293068127975101	0.118410734935449	0.0188820460701862	0	0.0862653821129052	0	0	0.0476070825620308	0.121130495363599	0	0.10441621467558	0.00195194243839159	0	0	0	0.00162488849287377	0	0	0	0.491694455488992	0	0.858279338546348	0.538975431860414
GSM2449839	0.0198919050893135	0.00289802676597617	0	0.0872049369207232	0.085513490232109	0	0.0310655748019883	0	0.00205614458514661	0	0.101926251093801	0	0.143626018880424	0	0	0	0	0.00158383718999294	0.0179589413257289	0	0	0.506274873114796	0	0.859694801145169	0.533248504926718
GSM2449840	0.0426666489766481	0	0	0.0473508623545809	0.142965953428461	0.0185597994741839	0.0319364100412564	0	0.00158204997453063	0	0.0975651319622869	0	0.179601243512086	0	0	0	0	0.00369945304948535	0.0180064281089128	0	0	0.416066019117568	0	0.811754891234479	0.609461209285508
GSM2449841	0.0372375207020552	0	0	0.166965772599431	0.0450500534572922	0	0.0460969782638687	0	0	0.0376419362529999	0.22073117023246	0	0.143965790803087	0	0	0	0	0.00476954035312883	0.00532146767455708	0	0	0.292219769661121	0	0.833488101460015	0.605220227314667
GSM2449842	0.0313107983499131	0.00566106087994271	0	0.177566267593378	0.158434019640936	0	0.0377667791013063	0	0	0	0.13347184762812	0	0.14565626454822	0	0	0.000186609307634883	0	0.00171335314545571	0.00790160463638815	0	0	0.300331395168705	0	0.819749137523469	0.626244327046182
GSM2449843	0.0295971072251066	0	0.000329080467738666	0.136492052390435	0.20492496820504	0	0.0327787882175671	0	0.00720669616496414	0	0.165597530522824	0	0.114693129618751	0	0	0	0.00465873884613225	0.00530807921317531	0.00749096892022922	0	0	0.290922860208037	0	0.788711746742429	0.655087033816494
GSM2449844	0.036924089273108	0	0	0.0469979867286353	0.153202446159678	0	0.0471182646911607	0	0	0	0.130510395051659	0	0.144902813835886	0	0	0	0	0.00592459760565908	0.00442068452501392	0	0	0.4299987221292	0	0.826109397139448	0.592446088645917
GSM2449845	0.0174427516870277	0	0.00382102750474782	0.133842380578614	0.0336222411495381	0	0.034339091556412	0	0	0.0310835576366681	0.118578476760661	0	0.21669195079833	0	0	0.00167155813543311	0	0.00653132683043713	0.00495454235734284	0	0	0.397421095004788	0	0.810836367787128	0.608449629286191
GSM2449846	0.027113137460784	0	0	0.0552599435081328	0.14878956248363	0	0.0454835611400541	0	0	0.000581947645968447	0.118848992924051	0	0.15997075504893	0	0	0	0	0.0105483207346189	0.012796418311144	0	0	0.420607360742687	0	0.809159299807867	0.612170762212706
GSM2449847	0.00342586987947131	0	0.00318174872756272	0.06705993325706	0.0977181037677972	0	0.0315552021221204	0	0	0	0.134653215254294	0	0.198680731651054	0.00738776603997716	0	0	0	0.000362435181998061	0.00231758098368136	0	0	0.453657413134984	0	0.853474699485023	0.547930228535827
GSM2449848	0.0110585289667659	0.0117451438990891	0.0112646166469212	0.114035073149336	0.111917073547527	0	0.0394771514582256	0	0	0	0.198431187115378	0	0.134398277866041	0	0	0	0	0.00565942630152581	0.0120672627963232	0	0	0.349946258252868	0	0.789604585667184	0.643834825575717
GSM2449849	0.0264722415422938	0.00333615045430291	0	0.0783377502743813	0.160568403889479	0.00185519790676974	0.0480508584214723	0	0	0.0111811009410812	0.175356443646565	0	0.113060757643441	0	0	0	0	0.00425912579434237	0.0145891159252405	0	0.00160895124282378	0.361323902317806	0	0.828652879248301	0.606556537519532
GSM2449850	0.00410039600734278	0	0.00305644094623825	0.127502146156616	0.0479910296285103	0	0.0661034602642352	0	0	0	0.28831911336323	0	0.0387603569301082	0	0	0	0	0.00220714598079749	3.08475282360274e-05	0	0.00254176173777536	0.419387301456911	0	0.826058781912873	0.586502282236484
GSM2449851	0.0107493773113492	0.0152274792270363	0.00286238077765948	0.107863142605859	0.1130919960579	0	0.0630148517115832	0	0	0.0832313877148546	0.160504423963933	0	0.131485385369175	0	0	0	0	0.00272662017228742	0.00732217716657332	0	0	0.301920777921789	0	0.840311122885275	0.603427030944099
GSM2449852	0.00465978589583026	0.0131401492992595	0.00107153671153427	0.132643625961206	0.136955877971416	0	0.0520239066062031	0	0.0125546303191756	0	0.128203641820007	0	0.0857536790936988	0	0.001876365910236	0	0.00661571984072	0.00955075359985797	0	0	0	0.414950326970856	0	0.812656497076347	0.61207609830456
GSM2449853	0.0078673232254088	0	0.00633139762351721	0.117716374505674	0.0813366834366884	0	0.0533281406323741	0	0	0	0.183998158566606	0	0.196873249072481	0	0	0	0	0.00611900593799662	0.000675122561383693	0	0	0.34575454443787	0	0.801459803444461	0.629292237451546
GSM2449854	0.0235754879589997	0.003231935779178	0	0.0464229286046016	0.15087483087261	0.0137012138335702	0.0370077053479089	0	0	0.0198556889319522	0.11504937383524	0	0.144384659166094	0.000646768874997531	0	0	0	0.00126102940847191	0.00607055604542817	0	0	0.437917821340948	0	0.829206868099688	0.586059582755682
GSM2449855	0.0203447627793892	0	0.00559746623051316	0.0525241057455579	0.161209116074252	0	0.036862881504219	0	0.00579996010482757	0.000147988331512291	0.11587792705107	0	0.27433838122655	0.0011636182859657	0.00717715446306377	0	0	0.00492912219492165	0.00489134857621651	0	0	0.309136167431942	0	0.829697191113961	0.610098813030318
GSM2449856	0.0228989344142349	0.0125640708244445	0.000639262219081376	0.127198939985097	0.136620952883945	0	0.0705077031978624	0	0.00224252167956547	0	0.186146453165519	0	0.174240208480747	0	0	0	0	0.00228640427370217	0.00326463351558129	0	0	0.261389915360219	0	0.803866443433203	0.647496943715908
GSM2449857	0.0108244000439542	0.0101205806655218	0.00390754580614402	0.128702834717816	0.125851262039021	0	0.0462773546073325	0	0	0	0.188516172607024	0	0.132200350476576	0	0	0	0	0.000488152719612763	0.0115837047646215	0	0	0.341527641552375	0	0.842826207426998	0.593906220971812
GSM2449858	0.0441487057123162	0.00489537621028713	0	0.103008875887193	0.147704141266125	0	0.0561539779399237	0	0.0117974150562393	0	0.181731505893261	0	0.11322316354804	0	0	0	0	0.00156316280688607	0.00134599580889207	0	0	0.334427679870836	0	0.818864499048867	0.621752936576548
GSM2449859	0.0132209761974493	0	0.00061984687651736	0.0911203046912683	0.18557262290577	0	0.0474700341712467	0	0.00277352973432621	0.0762442075359103	0.0856426187218748	0	0.110418238233759	0	0	0	0	0.00331041625507699	0.0168349849785768	0	0	0.366772219698225	0	0.82502346916273	0.608055290704546
GSM2449860	0.0387906453048152	0	0	0.134530091758332	0.142012021528016	0	0.0737249196997379	0	0	0.0477730946210038	0.285178365980909	0	0.115922865949356	0	0.000279619490286083	0	0.00202555167028355	0.005931767631389	0	0	0	0.153831056365871	0	0.776545498302099	0.665086669699674
GSM2449861	0.0129645694941711	0.000902819983305206	0.00230342015998582	0.0836901144822209	0.0863379577727785	0	0.0411375967708016	0	0	0	0.0916485418231174	0	0.0915000499434285	0	0	0	0	0.00402173295824401	0.0200035103009599	0	0	0.565489686310987	0	0.866247258595209	0.514897811426667
GSM2449863	0.0341868211137158	0	0	0.0425775277158419	0.146061522447642	0	0.0343173482808387	0	0	0.00123063140425955	0.127410867045798	0	0.133935105307969	0.0030032227750441	0	0	0	0.00254401982256713	0.00563595153769021	0	0	0.469096982548634	0	0.832715968102727	0.576001511492555
GSM2449864	0.00681951097425149	0	0	0.0947727599159992	0.120059582966054	0	0.0335484690682	0	0.00740265326088875	0.00868645355600906	0.196222542128423	0	0.0893239012548969	0	0.00269987579589592	0	0.0042864478492655	0.00585108298717832	0	0	0	0.430326720242937	0	0.797839094864367	0.620718117781309
GSM2449865	0.000716897319346201	0.0165049800816644	0.00875714054597354	0.196163953800707	0.00525698295441701	0	0.0503712562453632	0	0	0	0.119702026475962	0	0.19114795625126	0	0	0.00120030597210673	0	0.010846809819477	0.00108133373110803	0	0	0.398250356802614	0	0.795366692584275	0.627091435980371
GSM2449866	0.00965974178177488	0.00159947273111905	0.00343406723287454	0.147205541096443	0.0272779533275138	0	0.0463849673146888	0	0	0.0180035640175128	0.14037504020474	0	0.191523097485325	0	0	0	0	0.00271554768772592	0.00439507771115614	0	0	0.407425929409127	0	0.834153696457259	0.581990506804625
GSM2449867	0.00608912301284725	0	0	0.178703478933459	0.0579939143977194	0	0.0532555416272511	0	0	0.0154517423808943	0.227393917275767	0	0.197904835970695	0	0	0	0	0.000445730812162186	0	0	0	0.262761715589205	0	0.818101254807894	0.621202112929273
GSM2449868	0.0300339551010002	0.00259139601249265	0	0.096590107988245	0.11514382383595	0	0.0441837008635117	0	0.00175194682070219	0	0.135713587664761	0	0.283754388147961	0	0	0	0	0.010192443294671	0.00404094264099637	0	0	0.276003707629709	0	0.800499821960612	0.643455521046813
GSM2449869	0.0196235502849772	0	0.000872917617410471	0.0420465954125811	0.0635128946407204	0	0.0396950829124034	0	0	0.0127092149313116	0.133243389974508	0	0.172272495837302	0	0	0	0	0.00294821559753578	0.0100460406857942	0	0	0.503029602105456	0	0.86094750767454	0.528947924638338
GSM2449870	0.0260289453825266	0	0	0.0917013652583021	0.0737111815068166	0	0.0695775874163421	0	0	0	0.255146809624872	0	0.160899239894117	0	0	0	0	0	0	0	0	0.322934870917023	0	0.821584225558261	0.611483388873817
GSM2449871	0.0269684499191963	0.00312842442681034	0	0.139128197159495	0.0538053664405011	0	0.0473111245652468	0	0	0	0.243145341206347	0	0.162301203364582	0	0	0	0	0.00188666822611754	0.0063551951689448	0	0	0.315970029522759	0	0.825988254971934	0.608416214970864
GSM2449872	0.0257328781360549	0	0	0.0657648554191097	0.0909769451171205	0	0.0483734661837517	0	0	0.00820891744100009	0.212706344346156	0	0.204186439956393	0	0.000150878434672703	0	0.00023743089886278	0.00697147283017047	0.00229873225425551	0	0	0.334391638982453	0	0.804874973814218	0.627005140896894
GSM2449873	0.0285853447063814	0.00860237669350232	0	0.099324074794045	0.132544678032379	0	0.0609940330915873	0	0.00302342407066857	0	0.238048702507773	0	0.165575748507531	0	0	0	0	0.00436618107156188	0.00832049376337191	0	0	0.250614942761199	0	0.808280200858691	0.642328569459311
GSM2449874	0.0289385910918114	0	0	0.0358894443647338	0.14336319549879	0.0150892463836728	0.0522663467230526	0	0	0.0297214136365466	0.132343192434479	0	0.0789483667528837	0	0	0	0	0.00125059412993473	0	0	0	0.482189608984095	0	0.853710248973731	0.550243697146529
GSM2449875	0.0397746118340585	0	0.00252508875167489	0.0781620882648779	0.0787610079329583	0	0.063419308442789	0	0	0.052408603130772	0.0953692649036866	0	0.139449873063962	0.027367919469196	0.000781245411877479	0	0	0	0	0	0	0.421980988794148	0	0.821009231681672	0.599646651028176
GSM2449876	0.0187454725266997	0	0.00336090715926508	0.22188746065972	0.0609491748970317	0	0.091189410155859	0	0	0.101282074889627	0.1319326411782	0	0.139669479679374	0	0	0	0	0.00376292429649418	0	0	0	0.22722045455773	0	0.814511944299195	0.634843199680238
GSM2449877	0.0052716410157823	0	0	0.0908602772154045	0.0864491954666912	0	0.0589336571001499	0	0	0	0.157503018943741	0	0.157308684075694	0	0	0	0.000777353367190467	0	0.0208659707288327	0	0	0.422030202086514	0	0.845349979220563	0.570341017554994
GSM2449878	0	0	0.00549856369275845	0.145426096169978	0.0332230131087279	0	0.08723647362505	0	0	0.139961724625957	0.0830608150081998	0	0.165644343552843	0	0.00559995528166271	0	0.00601835659103236	0.000893813332202158	0	0	0	0.327436845011588	0	0.752225287269602	0.676923327515669
GSM2449879	0.0285021517660108	0	0.00333366767861379	0.0516459220650089	0.129871746015919	0	0.0544980819004066	0	0.00325313198555634	0.0383196340906302	0.0731778762243309	0	0.256057681739137	0	0.00086916492178007	0	0	0.00320810928073773	0.0061276142663736	0	0.000852378095493836	0.350282839970001	0	0.786758335555242	0.642177856224143
